word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
genocide,10,9-12,advanced_9_to_12,6370,156,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.332,8.276,29.254,advanced_seed,advanced_9_to_12.csv
genome,10,9-12,advanced_9_to_12,5394,393,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.363,10.584,29.824,advanced_seed,advanced_9_to_12.csv
genre,9,9-12,advanced_9_to_12,3426,1448,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.698,11.031,30.215,advanced_seed,advanced_9_to_12.csv
genteel,12,9-12,advanced_9_to_12,9380,178,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.364,7.819,28.592,advanced_seed,advanced_9_to_12.csv
gentile,11,9-12,advanced_9_to_12,8372,203,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.397,7.863,28.63,advanced_seed,advanced_9_to_12.csv
gentle,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,165,20,false,n,elementary_fill+grade3+grade3_week11_item5 | tier1_ngsl_general+ngsl_rank_2750+bridge_from_beginner_grade_3+grade_estimate_6,beginner,20.686,20.682,7.034,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
gentleman,7,6-8,intermediate_6_to_8,1990,36,false,n,tier1_ngsl_general+ngsl_rank_1990+grade_estimate_7,intermediate,3.998,29.83,9.864,intermediate_seed,intermediate_6_to_8.csv
gently,8,6-8,intermediate_6_to_8,2768,19,false,adv,tier1_ngsl_general+ngsl_rank_2768+grade_estimate_8,intermediate,4.677,29.67,9.024,intermediate_seed,intermediate_6_to_8.csv
gentry,10,9-12,advanced_9_to_12,5395,677,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.502,10.77,29.986,advanced_seed,advanced_9_to_12.csv
genuine,8,6-8,intermediate_6_to_8,2698,21,false,adj,tier1_ngsl_general+ngsl_rank_2698+grade_estimate_8,intermediate,3.895,29.193,9.044,intermediate_seed,intermediate_6_to_8.csv
genus,11,9-12,advanced_9_to_12,7371,375,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.351,8.568,28.81,advanced_seed,advanced_9_to_12.csv
geography,3,k-5th grade,beginner_k_to_5,334,,true,n,elementary_fill+grade3+grade3_week21_item14,beginner,27.0,8.5,6.7,beginner_seed,beginner_k_to_5.csv
geology,9,9-12,advanced_9_to_12,3427,2160,true,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+academic_exact,advanced,0.002,12.169,35.736,advanced_seed,advanced_9_to_12.csv
geometry,9,9-12,advanced_9_to_12,3428,1314,true,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+academic_exact,advanced,-0.127,11.998,34.885,advanced_seed,advanced_9_to_12.csv
geophysics,11,9-12,advanced_9_to_12,8373,321,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.512,8.516,29.464,advanced_seed,advanced_9_to_12.csv
geothermal,12,9-12,advanced_9_to_12,9381,138,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.302,8.236,29.219,advanced_seed,advanced_9_to_12.csv
geranium,11,9-12,advanced_9_to_12,8374,229,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.427,8.403,29.365,advanced_seed,advanced_9_to_12.csv
gerbil,4,k-5th grade,beginner_k_to_5,73,,false,n,elementary_fill+grade4+grade4_week4_item13,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
geriatric,11,9-12,advanced_9_to_12,8375,240,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.439,8.418,29.379,advanced_seed,advanced_9_to_12.csv
germ,2,k-5th grade,beginner_k_to_5,198,,false,n,elementary_fill+grade2+grade2_week13_item6,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
germinate,11,9-12,advanced_9_to_12,8376,206,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.401,8.868,30.734,advanced_seed,advanced_9_to_12.csv
gestate,11,9-12,advanced_9_to_12,8377,305,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.499,8.499,30.149,advanced_seed,advanced_9_to_12.csv
gesture,8,6-8,intermediate_6_to_8,2490,25,false,n,tier1_ngsl_general+ngsl_rank_2490+grade_estimate_8,intermediate,3.926,29.235,9.081,intermediate_seed,intermediate_6_to_8.csv
get,K,k-5th grade,beginner_k_to_5,39,,false,v,tier1_dolch+dolch_primer+fry_overlap+grade1_week17_item6,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ghastly,11,9-12,advanced_9_to_12,7372,402,false,adv,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.569,8.092,28.83,advanced_seed,advanced_9_to_12.csv
ghetto,10,9-12,advanced_9_to_12,6372,348,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.332,8.543,28.788,advanced_seed,advanced_9_to_12.csv
ghost,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,368,9,true,n,elementary_fill+grade4+grade4_week19_item8 | tier2_nawl_academic+nawl_rank_833+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,18.567,21.523,10.895,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
giant,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,365,31,false,adj,elementary_fill+grade5+grade5_week19_item5 | tier1_ngsl_general+ngsl_rank_2227+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,20.768,20.79,7.129,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
giddy,11,9-12,advanced_9_to_12,8378,141,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.107,8.243,28.525,advanced_seed,advanced_9_to_12.csv
gift,2,k-5th grade,beginner_k_to_5,421,,false,n,elementary_fill+grade2+grade2_week27_item5,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gig,9,9-12,advanced_9_to_12,4370,935,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.585,10.38,30.083,advanced_seed,advanced_9_to_12.csv
gigantic,10,9-12,advanced_9_to_12,5396,403,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.57,10.593,30.531,advanced_seed,advanced_9_to_12.csv
giggle,3,k-5th grade,beginner_k_to_5,566,,false,n,elementary_fill+grade3+grade3_week36_item6,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
gild,10,9-12,advanced_9_to_12,6373,373,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,3.35,8.067,28.808,advanced_seed,advanced_9_to_12.csv
gills,12,9-12,advanced_9_to_12,9382,145,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.114,8.252,28.533,advanced_seed,advanced_9_to_12.csv
gilt,11,9-12,advanced_9_to_12,7373,794,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.543,8.324,29.034,advanced_seed,advanced_9_to_12.csv
gimmick,11,9-12,advanced_9_to_12,7374,205,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.399,7.866,28.633,advanced_seed,advanced_9_to_12.csv
gin,10,9-12,advanced_9_to_12,5397,619,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,3.479,10.239,29.959,advanced_seed,advanced_9_to_12.csv
ginger,3,k-5th grade,beginner_k_to_5,171,,false,n,elementary_fill+grade3+grade3_week11_item11,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
gingerly,11,9-12,advanced_9_to_12,7375,209,false,adv,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.404,8.372,29.338,advanced_seed,advanced_9_to_12.csv
giraffe,3,k-5th grade,beginner_k_to_5,166,,false,n,elementary_fill+grade3+grade3_week11_item6,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
girl,2,k-5th grade,beginner_k_to_5,287,,false,n,tier2_fry_filtered+fry_rank_287+grade2_week4_item6,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gist,12,9-12,advanced_9_to_12,9384,163,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.143,8.29,29.967,advanced_seed,advanced_9_to_12.csv
git,11,9-12,advanced_9_to_12,8379,239,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.238,7.917,28.677,advanced_seed,advanced_9_to_12.csv
give,1,k-5th grade,beginner_k_to_5,30,,false,v,tier1_dolch+dolch_grade1+fry_overlap+grade2_week3_item4,beginner,30.8,7.5,3.4,beginner_seed,beginner_k_to_5.csv
glacial,11,9-12,advanced_9_to_12,7376,355,false,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.537,8.05,28.794,advanced_seed,advanced_9_to_12.csv
glacier,4,k-5th grade,beginner_k_to_5,275,,false,n,elementary_fill+grade4+grade4_week14_item15,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
glad,1,k-5th grade,beginner_k_to_5,167,,false,n,elementary_fill+grade1+grade1_week21_item7,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gladly,2,k-5th grade,beginner_k_to_5,471,,false,adv,elementary_fill+grade2+grade2_week30_item7,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
glamour,9,9-12,advanced_9_to_12,3429,1200,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.85,10.466,30.158,advanced_seed,advanced_9_to_12.csv
glance,8,6-8,intermediate_6_to_8,2460,26,false,n,tier1_ngsl_general+ngsl_rank_2460+grade_estimate_8,intermediate,4.734,30.245,10.489,intermediate_seed,intermediate_6_to_8.csv
gland,10,9-12,advanced_9_to_12,5399,704,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.512,10.783,29.998,advanced_seed,advanced_9_to_12.csv
glare,3,k-5th grade,beginner_k_to_5,263,,false,n,elementary_fill+grade3+grade3_week17_item7,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
glass,2,k-5th grade,beginner_k_to_5,579,,false,n,tier2_fry_filtered+fry_rank_579+grade2_week36_item12,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
glaze,9,9-12,advanced_9_to_12,4373,1211,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.652,10.969,30.161,advanced_seed,advanced_9_to_12.csv
gleam,9,9-12,advanced_9_to_12,3431,1263,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.663,10.984,30.173,advanced_seed,advanced_9_to_12.csv
glean,10,9-12,advanced_9_to_12,6374,319,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.31,8.514,28.762,advanced_seed,advanced_9_to_12.csv
glee,10,9-12,advanced_9_to_12,6375,332,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,3.32,8.027,28.774,advanced_seed,advanced_9_to_12.csv
glen,12,9-12,advanced_9_to_12,9385,1067,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.619,8.426,29.123,advanced_seed,advanced_9_to_12.csv
glide,9,9-12,advanced_9_to_12,3432,1330,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.676,11.002,30.189,advanced_seed,advanced_9_to_12.csv
glimmer,10,9-12,advanced_9_to_12,6376,318,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.51,8.013,28.761,advanced_seed,advanced_9_to_12.csv
glimpse,9,9-12,advanced_9_to_12,3433,1620,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.927,10.57,30.249,advanced_seed,advanced_9_to_12.csv
glint,10,9-12,advanced_9_to_12,5400,476,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.412,10.649,29.881,advanced_seed,advanced_9_to_12.csv
glisten,10,9-12,advanced_9_to_12,5401,388,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.56,10.08,29.82,advanced_seed,advanced_9_to_12.csv
glitter,9,9-12,advanced_9_to_12,4374,1169,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.843,10.457,30.15,advanced_seed,advanced_9_to_12.csv
glitz,12,9-12,advanced_9_to_12,9386,120,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.068,8.191,28.48,advanced_seed,advanced_9_to_12.csv
gloat,12,9-12,advanced_9_to_12,9387,127,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.082,8.209,28.496,advanced_seed,advanced_9_to_12.csv
global,6,6-8,intermediate_6_to_8,1170,76,false,adj,tier1_ngsl_general+ngsl_rank_1170+grade_estimate_6,intermediate,4.961,30.048,9.354,intermediate_seed,intermediate_6_to_8.csv
globalization,8,6-8,intermediate_6_to_8,715,17,true,n,tier2_nawl_academic+nawl_rank_715+grade_estimate_8,intermediate,5.859,30.145,14.602,intermediate_seed,intermediate_6_to_8.csv
globe,4,k-5th grade,beginner_k_to_5,355,,true,n,elementary_fill+grade4+grade4_week18_item15,beginner,27.8,8.5,6.0,beginner_seed,beginner_k_to_5.csv
globule,11,9-12,advanced_9_to_12,8380,179,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.366,7.821,28.594,advanced_seed,advanced_9_to_12.csv
gloom,9,9-12,advanced_9_to_12,3434,1822,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.758,11.11,30.284,advanced_seed,advanced_9_to_12.csv
gloss,10,9-12,advanced_9_to_12,5402,799,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.545,10.826,30.036,advanced_seed,advanced_9_to_12.csv
glossy,10,9-12,advanced_9_to_12,5403,648,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.491,10.755,29.973,advanced_seed,advanced_9_to_12.csv
glove,9,9-12,advanced_9_to_12,3435,1521,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.711,11.048,30.229,advanced_seed,advanced_9_to_12.csv
glower,11,9-12,advanced_9_to_12,8381,203,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.197,8.363,28.63,advanced_seed,advanced_9_to_12.csv
glucose,10,9-12,advanced_9_to_12,6377,630,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.684,8.245,28.964,advanced_seed,advanced_9_to_12.csv
glue,2,k-5th grade,beginner_k_to_5,121,,false,n,elementary_fill+grade2+grade2_week8_item9,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
glum,11,9-12,advanced_9_to_12,8382,207,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.202,7.869,28.636,advanced_seed,advanced_9_to_12.csv
glut,11,9-12,advanced_9_to_12,7377,260,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.259,7.945,28.702,advanced_seed,advanced_9_to_12.csv
gnarled,12,9-12,advanced_9_to_12,9388,112,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.252,7.669,28.46,advanced_seed,advanced_9_to_12.csv
gnaw,11,9-12,advanced_9_to_12,7378,230,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.228,7.904,28.666,advanced_seed,advanced_9_to_12.csv
go,K,k-5th grade,beginner_k_to_5,27,,false,v,tier1_dolch+dolch_preprimer+fry_overlap+grade1_week19_item2,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
goad,12,9-12,advanced_9_to_12,9389,175,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.16,7.814,28.587,advanced_seed,advanced_9_to_12.csv
goal,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,223,110,false,adj,elementary_fill+grade4+grade4_week12_item3 | tier1_ngsl_general+ngsl_rank_856+bridge_from_beginner_grade_4+grade_estimate_6,beginner,22.048,20.663,7.455,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
goat,8,6-8,intermediate_6_to_8,743,14,true,n,tier2_nawl_academic+nawl_rank_743+grade_estimate_8,intermediate,7.628,29.104,10.966,intermediate_seed,intermediate_6_to_8.csv
gobble,11,9-12,advanced_9_to_12,7379,180,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.167,8.323,28.595,advanced_seed,advanced_9_to_12.csv
goblet,11,9-12,advanced_9_to_12,8383,184,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.173,8.33,28.601,advanced_seed,advanced_9_to_12.csv
goblin,11,9-12,advanced_9_to_12,7380,803,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.546,8.828,29.037,advanced_seed,advanced_9_to_12.csv
god,8,6-8,intermediate_6_to_8,2228,31,false,n,tier1_ngsl_general+ngsl_rank_2228+grade_estimate_8,intermediate,5.768,29.29,9.129,intermediate_seed,intermediate_6_to_8.csv
goddam,11,9-12,advanced_9_to_12,7381,113,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.054,8.172,28.463,advanced_seed,advanced_9_to_12.csv
godfather,10,9-12,advanced_9_to_12,5404,497,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.623,10.664,30.594,advanced_seed,advanced_9_to_12.csv
goes,2,k-5th grade,beginner_k_to_5,45,,false,n,tier1_dolch+dolch_grade2,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
goggle,11,9-12,advanced_9_to_12,7382,209,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.204,8.372,28.638,advanced_seed,advanced_9_to_12.csv
going,1,k-5th grade,beginner_k_to_5,16,,false,v,tier1_dolch+dolch_grade1,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
gold,2,k-5th grade,beginner_k_to_5,662,,false,n,tier2_fry_filtered+fry_rank_662+grade2_week6_item6,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
golden,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,376,22,false,n,elementary_fill+grade4+grade4_week19_item16 | tier1_ngsl_general+ngsl_rank_2653+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,20.703,20.704,7.054,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
golf,8,6-8,intermediate_6_to_8,2478,25,false,n,tier1_ngsl_general+ngsl_rank_2478+grade_estimate_8,intermediate,5.726,29.235,9.081,intermediate_seed,intermediate_6_to_8.csv
gone,2,k-5th grade,beginner_k_to_5,577,,false,n,tier2_fry_filtered+fry_rank_577+grade2_week26_item12,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
goo,12,9-12,advanced_9_to_12,9390,126,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.08,7.707,28.493,advanced_seed,advanced_9_to_12.csv
good,K,k-5th grade,beginner_k_to_5,12,,false,adj,tier1_dolch+dolch_primer+fry_overlap+grade1_week33_item3,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
goodness,2;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,535,13,true,n,elementary_fill+grade2+grade2_week34_item7 | tier2_nawl_academic+nawl_rank_771+bridge_from_beginner_grade_2+grade_estimate_6,intermediate,17.817,21.589,11.653,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
goods,2;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,29,21,true,n,elementary_fill+grade2+grade2_week2_item13 | tier2_nawl_academic+nawl_rank_649+bridge_from_beginner_grade_2+grade_estimate_6,intermediate,18.695,21.693,11.044,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
goof,12,9-12,advanced_9_to_12,9391,55,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.888,7.45,28.269,advanced_seed,advanced_9_to_12.csv
goose,4,k-5th grade,beginner_k_to_5,609,,false,n,elementary_fill+grade4+grade4_week31_item9,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
gopher,5,k-5th grade,beginner_k_to_5,182,,false,n,elementary_fill+grade5+grade5_week10_item2,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
gorge,10,9-12,advanced_9_to_12,6378,434,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.388,8.618,28.853,advanced_seed,advanced_9_to_12.csv
gorilla,4,k-5th grade,beginner_k_to_5,285,,false,n,elementary_fill+grade4+grade4_week15_item5,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gospel,9,9-12,advanced_9_to_12,3438,1353,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.681,11.008,30.194,advanced_seed,advanced_9_to_12.csv
gossip,9,9-12,advanced_9_to_12,3439,1231,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.656,10.975,30.166,advanced_seed,advanced_9_to_12.csv
got,2,k-5th grade,beginner_k_to_5,7,,false,n,tier1_dolch+dolch_grade3+fry_overlap+grade2_week4_item14,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gothic,10,9-12,advanced_9_to_12,5405,1237,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.658,10.977,30.167,advanced_seed,advanced_9_to_12.csv
gouge,11,9-12,advanced_9_to_12,7384,226,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.224,8.398,28.661,advanced_seed,advanced_9_to_12.csv
gourmet,11,9-12,advanced_9_to_12,7385,152,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.326,7.768,28.547,advanced_seed,advanced_9_to_12.csv
